"anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdgr","rlgatnd","pray","dscrgrp","ctzcntr","brncntr","livecnta","feethngr","facntr","mocntr","ccrdprs","wrclmch","ctrlife","etfruit","eatveg","dosprt","cgtsmok","alcfreq","alcwkdy","alcwknd","alcbnge","height","weighta","medtrun","stflife","gndr","agea","rshpsts","ipstrgva","vacc19"
0.49654722,60,"5 - Every day",480,4,7,2,"3 - Hardly interested","2 - Very little","3 - Quite able","1 - Not at all","3 - Quite confident",1,8,3,0,1,2,5,"Yes",7,"6 - Several times a week","4-6","3 - About the same","No","2 - Safe","2 - Good","3 - No",7,5,"No",3,"6 - Less often","7 - Never","Yes","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",8,"3 - Once a day","3 - Once a day",2,"6 - I have never smoked","3 - Once a week",10,10,"4 - Less than monthly",166,78,"No",7,"Female",36,"Living with my partner - legally recognised","5 - Not like me","Yes"
0.4419215,30,"5 - Every day",480,7,7,6,"4 - Not at all interested","1 - Not at all","1 - Not at all able","2 - Very little","1 - Not at all confident",2,4,6,2,3,3,4,"Yes",8,"6 - Several times a week","7-9","4 - More than most","No","2 - Safe","2 - Good","3 - No",6,6,"Yes",6,"6 - Less often","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",4,"2 - Not very worried",8,"1 - Three times or more a day","3 - Once a day",0,"6 - I have never smoked","7 - Never",NA,NA,"6 - Not applicable",156,50,"No",8,"Female",59,"Legally married","2 - Like me","Yes"
0.748239,120,"1 - Never",NA,0,0,8,"1 - Very interested","3 - Some","2 - A little able","3 - Some","3 - Quite confident",10,0,0,2,3,8,2,"Yes",9,"7 - Every day","0 - None","4 - More than most","Yes","2 - Safe","1 - Very good","3 - No",0,0,"No",4,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes",NA,"Yes",8,"5 - Extremely worried",10,"3 - Once a day","3 - Once a day",7,"4 - I don’t smoke now but I used to","1 - Every day",39.6,26.4,"5 - Never",159,54,"No",7,"Female",75,NA,"4 - A little like me","Yes"
0.68401015,30,"4 - Most days",180,2,5,3,"2 - Quite interested","3 - Some","2 - A little able","2 - Very little","3 - Quite confident",6,5,7,6,6,7,7,"Yes",8,"4 - Several times a month","2","4 - More than most","No","2 - Safe","2 - Good","3 - No",8,8,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"4 - Very worried",8,"4 - Less than once a day but at least 4 times a week","3 - Once a day",2,"3 - I smoke but not every day","2 - Several times a week",108.9,474.5,"2 - Weekly",180,65,"No",8,"Male",57,NA,"2 - Like me","Yes"
0.40508428,30,"5 - Every day",180,7,8,8,"2 - Quite interested","2 - Very little","3 - Quite able","3 - Some","3 - Quite confident",6,7,7,3,6,6,6,"Yes",6,"6 - Several times a week","4-6","2 - Less than most","No","1 - Very safe","2 - Good","3 - No",8,8,"No",1,"6 - Less often","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"5 - Extremely worried",8,"4 - Less than once a day but at least 4 times a week","2 - Twice a day",5,"6 - I have never smoked","2 - Several times a week",26.4,11.5,"3 - Monthly",186,73,"No",8,"Male",37,"Legally married","4 - A little like me","Yes"
0.6483265,120,"4 - Most days",60,5,5,6,"2 - Quite interested","2 - Very little","1 - Not at all able","2 - Very little","2 - A little confident",4,7,7,4,3,3,6,"Yes",7,"4 - Several times a month","2","3 - About the same","No","2 - Safe","2 - Good","3 - No",6,4,"Yes",5,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",3,"2 - Not very worried",5,"6 - Less than once a week","2 - Twice a day",3,"5 - I have only smoked a few times","3 - Once a week",10,69.6,"5 - Never",170,90,"No",7,"Male",71,"Legally married","3 - Somewhat like me","Yes"
0.6142131,60,"5 - Every day",330,7,7,4,"3 - Hardly interested","1 - Not at all","1 - Not at all able","1 - Not at all","1 - Not at all confident",0,0,0,0,0,0,0,"Yes",7,"6 - Several times a week","3","3 - About the same","No","3 - Unsafe","1 - Very good","3 - No",6,0,"Yes",7,"4 - At least once a month","6 - Less often","No","Yes","Yes",NA,"No","No","Yes",7,"3 - Somewhat worried",6,"4 - Less than once a day but at least 4 times a week","3 - Once a day",0,"2 - I smoke daily, 9 or fewer cigarettes","2 - Several times a week",13.2,92.4,"2 - Weekly",168,67,"Yes",9,"Female",36,"Living with my partner - not legally recognised","4 - A little like me","Yes"
0.4585157,5,"5 - Every day",600,6,5,2,"4 - Not at all interested","2 - Very little","2 - A little able","2 - Very little","2 - A little confident",3,1,5,2,2,2,2,"Yes",7,"6 - Several times a week","4-6","5 - Much more than most","No","2 - Safe","1 - Very good","3 - No",5,5,"Yes",8,"5 - Only on special holy days","3 - Once a week",NA,"Yes","Yes",NA,NA,"No","No",5,"2 - Not very worried",8,"3 - Once a day","3 - Once a day",7,"6 - I have never smoked","7 - Never",NA,NA,"6 - Not applicable",172,81,"No",7,"Male",33,NA,"1 - Very much like me","Yes"
0.36355165,45,"3 - A few times a week",NA,5,7,6,"3 - Hardly interested","2 - Very little","3 - Quite able","3 - Some","3 - Quite confident",6,5,6,4,4,5,5,"Yes",8,"3 - Once a month","0 - None","3 - About the same","No","2 - Safe","2 - Good","3 - No",6,5,"No",6,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"4 - Very worried",7,"3 - Once a day","4 - Less than once a day but at least 4 times a week",7,"6 - I have never smoked","4 - 2-3 times a month",19.6,114.8,"4 - Less than monthly",183,78,"No",7,"Male",64,"Legally married","2 - Like me","Yes"
0.5852041,60,"5 - Every day",540,2,1,4,"3 - Hardly interested","3 - Some","1 - Not at all able","3 - Some","1 - Not at all confident",3,1,6,3,3,2,3,"Yes",7,"6 - Several times a week","3","3 - About the same","Yes","3 - Unsafe","4 - Bad","1 - Yes a lot",8,9,"No",1,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",5,"3 - Somewhat worried",3,"3 - Once a day","3 - Once a day",2,"6 - I have never smoked","2 - Several times a week",30,40,"2 - Weekly",156,62,"No",7,"Female",51,NA,"2 - Like me","Yes"
0.5616607,90,"5 - Every day",120,7,7,6,"2 - Quite interested","2 - Very little","3 - Quite able","2 - Very little","2 - A little confident",2,3,5,3,3,5,6,"Yes",9,"7 - Every day","4-6","4 - More than most","Yes","2 - Safe","1 - Very good","3 - No",8,7,"Yes",5,"6 - Less often","6 - Less often","No","Yes","Yes",NA,"Yes","Yes","Yes",5,"3 - Somewhat worried",8,"3 - Once a day","3 - Once a day",7,"5 - I have only smoked a few times","3 - Once a week",13.2,39.6,"2 - Weekly",170,80,"No",9,"Female",50,"Legally married","1 - Very much like me","Yes"
0.4010563,60,"5 - Every day",210,8,7,8,"3 - Hardly interested","2 - Very little","2 - A little able","3 - Some","1 - Not at all confident",5,8,10,0,0,4,8,"Yes",8,"5 - Once a week","3","3 - About the same","No","1 - Very safe","1 - Very good","3 - No",5,5,"Yes",1,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"3 - Somewhat worried",9,"3 - Once a day","3 - Once a day",7,"2 - I smoke daily, 9 or fewer cigarettes","6 - Less than once a month",10,10,"4 - Less than monthly",182,68,"No",6,"Male",34,NA,"2 - Like me","Yes"
0.62894654,5,"5 - Every day",120,7,7,6,"3 - Hardly interested","2 - Very little","2 - A little able","3 - Some","1 - Not at all confident",4,4,7,5,4,5,5,"Yes",7,"4 - Several times a month","2","2 - Less than most","No","2 - Safe","2 - Good","1 - Yes a lot",7,4,"No",4,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","No","Yes",5,"2 - Not very worried",5,"3 - Once a day","3 - Once a day",0,"1 - I smoke daily, 10 or more cigarettes","6 - Less than once a month",0,13.2,"5 - Never",162,67,"Yes",7,"Female",39,"Legally married","2 - Like me","Yes"
0.62231255,90,"4 - Most days",120,2,5,3,"3 - Hardly interested","2 - Very little","1 - Not at all able","2 - Very little","1 - Not at all confident",5,6,6,5,4,6,6,"Yes",7,"2 - Less than once a month","1","1 - Much less than most","No","2 - Safe","3 - Fair","2 - Yes to some extent",9,7,"No",2,"5 - Only on special holy days","7 - Never","No","Yes","No",1965,"Yes","No","No",5,"2 - Not very worried",6,"5 - Less than 4 times a week but at least once a week","3 - Once a day",0,"4 - I don’t smoke now but I used to","2 - Several times a week",203.2,65.3,"4 - Less than monthly",170,72,"No",7,"Male",72,NA,"2 - Like me","Yes"
0.56987005,30,"5 - Every day",60,6,7,6,"2 - Quite interested","2 - Very little","2 - A little able","2 - Very little","2 - A little confident",6,7,5,6,6,6,5,"Yes",8,"6 - Several times a week","3","3 - About the same","No","2 - Safe","2 - Good","3 - No",3,4,"Yes",3,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",6,"2 - Twice a day","3 - Once a day",6,"5 - I have only smoked a few times","4 - 2-3 times a month",13.2,13.2,"4 - Less than monthly",168,67,"No",8,"Female",48,"Living with my partner - legally recognised","3 - Somewhat like me","Yes"
0.41808814,30,"5 - Every day",1080,6,8,6,"3 - Hardly interested","2 - Very little","2 - A little able","2 - Very little","1 - Not at all confident",4,5,8,3,3,5,4,"Yes",8,"2 - Less than once a month","4-6","1 - Much less than most","No","1 - Very safe","2 - Good","3 - No",8,6,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",7,"6 - Less than once a week","3 - Once a day",0,"6 - I have never smoked","7 - Never",NA,NA,"6 - Not applicable",183,100,"No",8,"Male",24,NA,"1 - Very much like me","Yes"
0.352998,180,"4 - Most days",360,5,5,6,"3 - Hardly interested","2 - Very little","4 - Very able","3 - Some","3 - Quite confident",7,5,7,5,NA,2,5,"Not eligible to vote",5,"4 - Several times a month","3","3 - About the same","No","1 - Very safe","4 - Bad","2 - Yes to some extent",8,7,"No",3,NA,"4 - At least once a month","No","Yes","Yes",NA,"Yes","No","No",2,"3 - Somewhat worried",4,"2 - Twice a day","5 - Less than 4 times a week but at least once a week",0,"2 - I smoke daily, 9 or fewer cigarettes","7 - Never",NA,NA,"6 - Not applicable",157,68,"Yes",6,"Female",56,NA,NA,"Yes"
0.51876485,90,"5 - Every day",120,6,6,4,"2 - Quite interested","2 - Very little","3 - Quite able","1 - Not at all","3 - Quite confident",4,2,4,4,4,4,6,"Yes",7,"4 - Several times a month","3","2 - Less than most","No","2 - Safe","1 - Very good","3 - No",6,7,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"3 - Somewhat worried",6,"5 - Less than 4 times a week but at least once a week","4 - Less than once a day but at least 4 times a week",1,"6 - I have never smoked","2 - Several times a week",13.2,39.6,"3 - Monthly",179,74,"No",7,"Female",40,"Legally married","1 - Very much like me","Yes"
0.37310174,60,"5 - Every day",60,7,7,5,"1 - Very interested","3 - Some","3 - Quite able","3 - Some","4 - Very confident",5,7,7,7,5,5,5,"Yes",8,"6 - Several times a week","4-6","4 - More than most","Yes","2 - Safe","2 - Good","3 - No",8,8,"Yes",8,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"4 - Very worried",9,"3 - Once a day","3 - Once a day",7,"6 - I have never smoked","2 - Several times a week",53.2,53.2,"3 - Monthly",183,65,"No",8,"Male",71,"Legally married","2 - Like me","Yes"
0.6142131,30,"5 - Every day",390,4,4,5,"4 - Not at all interested","2 - Very little","3 - Quite able","3 - Some","3 - Quite confident",5,7,8,5,5,6,7,"Yes",9,"6 - Several times a week","4-6","3 - About the same","No","2 - Safe","1 - Very good","3 - No",8,8,"No",2,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"3 - Somewhat worried",8,"3 - Once a day","3 - Once a day",2,"6 - I have never smoked","4 - 2-3 times a month",0,13.2,"5 - Never",163,62,"No",9,"Female",41,"Living with my partner - not legally recognised","3 - Somewhat like me","Yes"
0.4010563,60,"5 - Every day",480,2,5,7,"2 - Quite interested","2 - Very little","3 - Quite able","3 - Some","3 - Quite confident",2,3,8,2,2,5,7,"Not eligible to vote",8,"6 - Several times a week","7-9","4 - More than most","Yes","1 - Very safe","2 - Good","3 - No",9,7,"No",4,"6 - Less often","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",4,"3 - Somewhat worried",8,"3 - Once a day","2 - Twice a day",6,"6 - I have never smoked","2 - Several times a week",40,40,"3 - Monthly",192,86,"No",8,"Male",19,NA,"3 - Somewhat like me","No"
0.4948624,45,"4 - Most days",30,6,7,7,"3 - Hardly interested","1 - Not at all","2 - A little able","2 - Very little","1 - Not at all confident",6,6,7,6,6,6,6,"Yes",7,"4 - Several times a month","1","2 - Less than most","No","3 - Unsafe","2 - Good","3 - No",6,6,"No",4,"7 - Never","6 - Less often","No","Yes","Yes",NA,"Yes","Yes","Yes",4,"3 - Somewhat worried",6,"3 - Once a day","3 - Once a day",3,"6 - I have never smoked","4 - 2-3 times a month",13.2,13.2,"5 - Never",174,82,"No",7,"Female",63,"Legally married","3 - Somewhat like me","Yes"
0.7014116,30,"4 - Most days",60,3,6,2,"1 - Very interested","2 - Very little","3 - Quite able","3 - Some","4 - Very confident",6,9,3,5,4,7,7,"Not eligible to vote",3,"6 - Several times a week","3","4 - More than most","Yes","2 - Safe","2 - Good","2 - Yes to some extent",7,5,"Yes",6,"5 - Only on special holy days","3 - Once a week","No","Yes","Yes",NA,"No","Yes","Yes",7,"4 - Very worried",8,"2 - Twice a day","1 - Three times or more a day",2,"6 - I have never smoked","4 - 2-3 times a month",6.6,10,"5 - Never",167,57,"No",2,"Female",19,NA,"1 - Very much like me","Yes"
0.40508428,90,"5 - Every day",510,8,4,3,"2 - Quite interested","2 - Very little","2 - A little able","2 - Very little","3 - Quite confident",4,6,8,5,4,5,6,"Yes",8,"6 - Several times a week","4-6","3 - About the same","No","2 - Safe","2 - Good","3 - No",8,7,"No",7,"5 - Only on special holy days","2 - More than once a week","No","Yes","Yes",NA,"Yes","Yes","Yes",9,"4 - Very worried",8,"3 - Once a day","3 - Once a day",2,"6 - I have never smoked","4 - 2-3 times a month",10,13.2,"5 - Never",187,95,"Yes",8,"Male",42,"Legally married","2 - Like me","Yes"
0.79906136,30,"5 - Every day",60,8,8,7,"4 - Not at all interested","1 - Not at all","1 - Not at all able","1 - Not at all","1 - Not at all confident",9,6,8,0,2,NA,NA,"No",9,"7 - Every day","10 or more","5 - Much more than most","No","2 - Safe","2 - Good","3 - No",8,8,"No",5,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",3,"2 - Not very worried",8,"2 - Twice a day","3 - Once a day",7,"6 - I have never smoked","4 - 2-3 times a month",0,26.4,"5 - Never",162,66,"No",9,"Female",72,"Legally married","4 - A little like me","Yes"
0.49873337,120,"5 - Every day",120,7,5,5,"2 - Quite interested","1 - Not at all","2 - A little able","3 - Some","1 - Not at all confident",3,3,3,3,5,3,3,"Yes",9,"7 - Every day","3","3 - About the same","No","4 - Very unsafe","2 - Good","3 - No",9,7,"Yes",8,"5 - Only on special holy days","1 - Every day","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"4 - Very worried",7,"6 - Less than once a week","2 - Twice a day",6,"5 - I have only smoked a few times","2 - Several times a week",85.2,19.8,"2 - Weekly",157,57,"No",9,"Female",75,NA,"4 - A little like me","Yes"
0.41763088,30,"1 - Never",NA,5,5,6,"4 - Not at all interested","1 - Not at all","3 - Quite able","2 - Very little","1 - Not at all confident",0,0,3,0,0,0,3,"Yes",8,"6 - Several times a week","0 - None","2 - Less than most","No","3 - Unsafe","2 - Good","1 - Yes a lot",5,5,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"3 - Somewhat worried",8,"3 - Once a day","3 - Once a day",0,"6 - I have never smoked","6 - Less than once a month",0,0,"5 - Never",165,80,"No",8,"Female",72,"Legally married","2 - Like me","Yes"
0.41808814,45,"5 - Every day",240,6,8,6,"3 - Hardly interested","3 - Some","2 - A little able","3 - Some","3 - Quite confident",6,8,9,4,4,8,9,"Yes",8,"7 - Every day","4-6","3 - About the same","No","2 - Safe","1 - Very good","3 - No",2,4,"No",1,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"3 - Somewhat worried",8,"4 - Less than once a day but at least 4 times a week","3 - Once a day",7,"6 - I have never smoked","3 - Once a week",26.4,23.2,"4 - Less than monthly",177,66,"No",8,"Male",23,NA,"3 - Somewhat like me","Yes"
0.38237098,832,"5 - Every day",60,6,8,2,"3 - Hardly interested","3 - Some","3 - Quite able","2 - Very little","2 - A little confident",4,7,8,3,3,5,7,"Yes",7,"6 - Several times a week","3","3 - About the same","No","2 - Safe","3 - Fair","2 - Yes to some extent",4,4,"No",0,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"5 - Extremely worried",7,"3 - Once a day","3 - Once a day",4,"4 - I don’t smoke now but I used to","7 - Never",NA,NA,"6 - Not applicable",188,130,"No",7,"Male",67,NA,"2 - Like me","Yes"
0.8808391,30,"5 - Every day",105,6,8,7,"3 - Hardly interested","2 - Very little","2 - A little able","3 - Some","2 - A little confident",5,7,8,5,5,5,8,"Yes",9,"6 - Several times a week","4-6","3 - About the same","No","2 - Safe","2 - Good","3 - No",10,8,"No",6,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",7,"2 - Not very worried",8,"3 - Once a day","2 - Twice a day",1,"5 - I have only smoked a few times","5 - Once a month",0,51,"3 - Monthly",160,90,"No",10,"Female",35,"Living with my partner - legally recognised","4 - A little like me","Yes"
1.002495,15,"5 - Every day",720,7,7,2,"3 - Hardly interested","1 - Not at all","3 - Quite able","2 - Very little","1 - Not at all confident",3,3,7,1,0,3,5,"Yes",8,"6 - Several times a week","3","3 - About the same","Yes","2 - Safe","2 - Good","3 - No",7,6,"Yes",4,"5 - Only on special holy days","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"4 - Very worried",8,"3 - Once a day","2 - Twice a day",7,"4 - I don’t smoke now but I used to","6 - Less than once a month",13.2,6.6,"4 - Less than monthly",163,63,"Yes",8,"Female",39,"Legally married","2 - Like me","Yes"
0.4711317,60,"5 - Every day",240,1,2,3,"3 - Hardly interested","1 - Not at all","1 - Not at all able","2 - Very little","1 - Not at all confident",4,4,7,2,2,5,5,"Yes",7,"6 - Several times a week","4-6","3 - About the same","No","3 - Unsafe","2 - Good","3 - No",2,2,"No",1,"7 - Never","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",6,"4 - Very worried",7,"3 - Once a day","3 - Once a day",1,"5 - I have only smoked a few times","2 - Several times a week",13.2,49.6,"3 - Monthly",175,64,"No",8,"Female",27,"Living with my partner - not legally recognised","2 - Like me","Yes"
0.7037315,128,"5 - Every day",600,8,7,7,"2 - Quite interested","4 - A lot","4 - Very able","4 - A lot","3 - Quite confident",7,9,8,7,5,8,4,"Yes",8,"6 - Several times a week","4-6","3 - About the same","No","1 - Very safe","1 - Very good","3 - No",6,9,"No",1,"5 - Only on special holy days","7 - Never","No","Yes","Yes",NA,"Yes","Yes","Yes",8,"5 - Extremely worried",10,"3 - Once a day","2 - Twice a day",3,"6 - I have never smoked","2 - Several times a week",30,100,"2 - Weekly",182,70,"No",8,"Male",24,NA,"3 - Somewhat like me","Yes"
0.69626355,0,"5 - Every day",1440,3,5,8,"3 - Hardly interested","3 - Some","1 - Not at all able","3 - Some","1 - Not at all confident",3,1,0,5,3,8,10,"Not eligible to vote",2,"6 - Several times a week","10 or more","5 - Much more than most","Yes","4 - Very unsafe","2 - Good","3 - No",3,3,"Yes",10,"3 - Once a week","1 - Every day","Yes","Yes","Yes",NA,"Yes","No","No",7,"4 - Very worried",7,"1 - Three times or more a day","3 - Once a day",7,"5 - I have only smoked a few times","4 - 2-3 times a month",18,58.8,"4 - Less than monthly",172,60,"No",4,"Female",16,NA,"1 - Very much like me","Yes"
